GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM30_FlM600_FC50_FT10_TS0.025_OF5_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,10,0.025,5,350,30,600,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM30_FlM600_FC50_FT10_TS0.025_OF5_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh_mincal1000, ,300,-500,10,0.025,5,350,30,600,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM30_FlM600_FC50_FT5_TS0.025_OF5_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh_3DFr, ,300,-500,5,0.025,5,350,30,600,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC50_FT20_TS0.025_OF20_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim200000_fineMesh, ,300,-500,20,0.025,20,350,400,50,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_extenddomain_SG_spcvx300_NL-500_FrM400_FlMreal50_FC50_FT80_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim150000_fineMesh_accT125, ,300,-500,80,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[150000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_extenddomain_SG_spcvx300_NL-500_FrM400_FlMreal50_FC70_FT80_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim150000_fineMesh_accT125, ,300,-500,80,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[150000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_extenddomain_SG_spcvx300_NL-500_FrM400_FlMreal50_FC50_FT10_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim150000_fineMesh_accT125, ,300,-500,10,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[150000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_extenddomain_SG_spcvx300_NL-500_FrM400_FlMreal50_FC70_FT10_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim150000_fineMesh_accT125, ,300,-500,10,0.025,40,350,400,50,70,0,0,0,0,0,0,0,0,0,[150000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC50_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF200000_xdim180000_fineMesh, ,300,-500,50,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[180000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_SG_spcvx300_NL-500_FrM400_FlMreal50_FC50_FT50_TS0.025_OF40_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_MS1000000_newMassSpc_MSF300000_xdim180000_fineMesh, ,300,-500,50,0.025,40,350,400,50,50,0,0,0,0,0,0,0,0,0,[180000],10000,2000,2500,-0.002,0.003,100,Stallo,F
